created_at,entities,favorite_count,favorited,id,id_str,is_quote_status,lang,metadata,retweet_count,retweeted,source,text,truncated,year,month,day,hour,minute,second,language,result_type,is_translator,id_user,profile_background_image_url,profile_text_color,profile_link_color,verified,profile_image_url_https,id_str_user,following,friends_count,default_profile,profile_background_tile,followers_count,profile_background_image_url_https,statuses_count,description,contributors_enabled,Date
27/03/2018 20:57,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978737706632179714', 'url': 'https://t.co/aL6w4gn8Dz', 'indices': [117, 140]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,FALSE,9.79E+17,9.79E+17,FALSE,nl,"{'iso_language_code': 'nl', 'result_type': 'recent'}",0,FALSE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Zo, dat was wel een helletochtje van de Nasdaq zo aan het einde van de sessie. Facebook, Twitter, Tesla, Nvidia: al? https://t.co/aL6w4gn8Dz",TRUE,2018,3,27,20,57,7,nl,recent,FALSE,21858309,http://abs.twimg.com/images/themes/theme18/bg.gif,0,1B95E0,FALSE,https://pbs.twimg.com/profile_images/781986841608192000/Db0bYJuq_normal.jpg,21858309,FALSE,1418,FALSE,FALSE,2436,https://abs.twimg.com/images/themes/theme18/bg.gif,9205,"Newsmanager @Tijd - nieuws, nieuws, nieuws - loopt - jazz - etc",FALSE,27/03/2018
27/03/2018 20:56,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FD_Nieuws', 'name': 'FD Nieuws', 'id': 15424344, 'id_str': '15424344', 'indices': [3, 13]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'nl', 'result_type': 'recent'}",3,FALSE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @FD_Nieuws: Techindex Nasdaq verliest bijna 3%, waar Nvidia (-7,8%), Tesla (-8,4%) en Facebook (-4,9%) ver wegzakken. https://t.co/QGMxy?",FALSE,2018,3,27,20,56,43,nl,recent,FALSE,227045856,http://abs.twimg.com/images/themes/theme9/bg.gif,333333,8A0E0E,FALSE,https://pbs.twimg.com/profile_images/849345011263184903/vz8f3nP6_normal.jpg,227045856,FALSE,2029,FALSE,FALSE,1586,https://abs.twimg.com/images/themes/theme9/bg.gif,76184,"Editor of Geotrendlines & Marketupdate - Gold, Money and Geopolitics (Retweet is no endorsement)",FALSE,27/03/2018
27/03/2018 20:56,"{'urls': [], 'hashtags': [{'indices': [23, 37], 'text': 'BehindtheBell'}, {'indices': [108, 126], 'text': 'SellItLikeSerhant'}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nasdaq', 'name': 'Nasdaq', 'id': 18639734, 'id_str': '18639734', 'indices': [3, 10]}, {'screen_name': 'Bravotv', 'name': 'Bravotv', 'id': 15169907, 'id_str': '15169907', 'indices': [97, 105]}, {'screen_name': 'RyanSerhant', 'name': 'Ryan Serhant', 'id': 287453334, 'id_str': '287453334', 'indices': [127, 139]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Nasdaq: On today?s #BehindtheBell ?, we spoke with real estate broker and reality TV star on @Bravotv?s #SellItLikeSerhant @RyanSerhant?",FALSE,2018,3,27,20,56,41,en,recent,FALSE,30106623,http://pbs.twimg.com/profile_background_images/450283793228627968/p2eIqP8E.jpeg,333333,DD2E44,TRUE,https://pbs.twimg.com/profile_images/960176792949706752/NYhguWv3_normal.jpg,30106623,FALSE,675,FALSE,TRUE,1321,https://pbs.twimg.com/profile_background_images/450283793228627968/p2eIqP8E.jpeg,2767,"Story-seeker | @nasdaq multimedia & social video producer | @NAHJ member | Formerly: @cnbc, @businessinsider, @nyt_institute | Mexicana. Chicago native.",FALSE,27/03/2018
27/03/2018 20:56,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978737469117157376', 'url': 'https://t.co/OMUl8VAuzG', 'indices': [116, 139]}], 'hashtags': [{'indices': [11, 25], 'text': 'BehindtheBell'}, {'indices': [96, 114], 'text': 'SellItLikeSerhant'}], 'symbols': [], 'user_mentions': [{'screen_name': 'Bravotv', 'name': 'Bravotv', 'id': 15169907, 'id_str': '15169907', 'indices': [85, 93]}]}",5,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On today?s #BehindtheBell ?, we spoke with real estate broker and reality TV star on @Bravotv?s #SellItLikeSerhant? https://t.co/OMUl8VAuzG",TRUE,2018,3,27,20,56,11,en,recent,FALSE,18639734,http://pbs.twimg.com/profile_background_images/672053478479429632/arXVynAa.jpg,333333,0084B4,TRUE,https://pbs.twimg.com/profile_images/914839219171987457/l2DcYcQ9_normal.jpg,18639734,FALSE,7096,FALSE,TRUE,512784,https://pbs.twimg.com/profile_background_images/672053478479429632/arXVynAa.jpg,32759,"At Nasdaq, we're relentlessly reimagining the markets of today. Not by chasing the possibilities of tomorrow, but by creating them. ?? #RewriteTomorrow",FALSE,27/03/2018
27/03/2018 20:54,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978736961862225920', 'url': 'https://t.co/32pdKKpEeE', 'indices': [117, 140]}], 'hashtags': [{'indices': [3, 12], 'text': 'DowJones'}, {'indices': [73, 85], 'text': 'Tecnológico'}, {'indices': [90, 97], 'text': 'Martes'}], 'symbols': [], 'user_mentions': []}",0,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'es', 'result_type': 'recent'}",0,FALSE,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El #DowJones Cayó 345 Puntos Tras la Venta Masiva de Acciones del Sector #Tecnológico hoy #Martes 27 de Marzo del 2? https://t.co/32pdKKpEeE,TRUE,2018,3,27,20,54,10,es,recent,FALSE,9.07E+17,http://abs.twimg.com/images/themes/theme1/bg.png,0,19CF86,FALSE,https://pbs.twimg.com/profile_images/906943816644517888/pxoib5Gn_normal.jpg,9.07E+17,FALSE,458,FALSE,FALSE,1176,https://abs.twimg.com/images/themes/theme1/bg.png,1366,"Cuenta oficial de Invertix EIRL, primera plataforma de #asesoría #virtual de orientación #financiera en #RD. Visítenos y los dirigimos a la entidad financiera.",FALSE,27/03/2018
27/03/2018 20:53,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978736846657159170', 'url': 'https://t.co/NUOoGNy5UK', 'indices': [117, 140]}], 'hashtags': [{'indices': [3, 12], 'text': 'DowJones'}, {'indices': [73, 85], 'text': 'Tecnológico'}, {'indices': [90, 97], 'text': 'Martes'}], 'symbols': [], 'user_mentions': []}",0,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'es', 'result_type': 'recent'}",0,FALSE,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El #DowJones Cayó 345 Puntos Tras la Venta Masiva de Acciones del Sector #Tecnológico hoy #Martes 27 de Marzo del 2? https://t.co/NUOoGNy5UK,TRUE,2018,3,27,20,53,42,es,recent,FALSE,142117879,http://abs.twimg.com/images/themes/theme1/bg.png,0,1B95E0,FALSE,https://pbs.twimg.com/profile_images/926270726000087040/RTEnM9e6_normal.jpg,142117879,FALSE,4762,FALSE,FALSE,3166,https://abs.twimg.com/images/themes/theme1/bg.png,6107,#CEO de #Invertix EIRL #Consultoría de #Inversión  #RD #Articulista #MBA. #RD #comunicador en #programas #televisivos. Colaborador  en la #radio La Nota 95.7,FALSE,27/03/2018
27/03/2018 20:52,"{'urls': [{'display_url': 'money.cnn.com/2018/03/27/inv?', 'expanded_url': 'http://money.cnn.com/2018/03/27/investing/dow-jones-stocks-tech-nasdaq/index.html', 'url': 'https://t.co/IbCSdQkMnc', 'indices': [85, 108]}, {'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978736663177424896', 'url': 'https://t.co/Wb6mdiAX7q', 'indices': [110, 133]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,FALSE,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","Facebook, Twitter and Tesla all fall sharply. Netflix has its worst day in two years https://t.co/IbCSdQkMnc? https://t.co/Wb6mdiAX7q",TRUE,2018,3,27,20,52,59,en,recent,FALSE,72552866,http://pbs.twimg.com/profile_background_images/136729986/new_york_city.jpg,333333,0084B4,FALSE,https://pbs.twimg.com/profile_images/841444041417977857/G4W2DaYB_normal.jpg,72552866,FALSE,86531,FALSE,TRUE,91884,https://pbs.twimg.com/profile_background_images/136729986/new_york_city.jpg,499064,Top #News from the U.S. and around the #World ? RT ? endorsement ? #USRC ? https://t.co/Qo8cdHz4qL,FALSE,27/03/2018
27/03/2018 20:50,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978735918688489472', 'url': 'https://t.co/Bp7gvuG4kS', 'indices': [117, 140]}], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'facebook', 'name': 'Facebook', 'id': 2425151, 'id_str': '2425151', 'indices': [0, 9]}, {'screen_name': 'Twitter', 'name': 'Twitter', 'id': 783214, 'id_str': '783214', 'indices': [10, 18]}, {'screen_name': 'jack', 'name': 'jack', 'id': 12, 'id_str': '12', 'indices': [19, 24]}, {'screen_name': 'Google', 'name': 'Google', 'id': 20536157, 'id_str': '20536157', 'indices': [25, 32]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@facebook @Twitter
@jack @Google
This is what happenes when you get in bed with politics, particularly dirty politi? https://t.co/Bp7gvuG4kS",TRUE,2018,3,27,20,50,1,en,recent,FALSE,378621606,http://abs.twimg.com/images/themes/theme1/bg.png,333333,1DA1F2,FALSE,https://pbs.twimg.com/profile_images/935158803439456257/Tm6B8GHH_normal.jpg,378621606,FALSE,222,TRUE,FALSE,103,https://abs.twimg.com/images/themes/theme1/bg.png,8273,"22 year vet. conservative/libertarian, constitutional purist. #oathkeeper #patriot #freeman #VictimOfABully",FALSE,27/03/2018
27/03/2018 20:47,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ContiTonight', 'name': 'Conti Tonight Show ??', 'id': 847543946456838144, 'id_str': '847543946456838144', 'indices': [3, 16]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",6,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ContiTonight: Keep Treating Conservatives Like ""The Enemy"" &amp; Data Breaches Will Be The Least of Your Concerns! RT

Todays Just Rewards-?",FALSE,2018,3,27,20,47,53,en,recent,FALSE,2238362310,http://abs.twimg.com/images/themes/theme1/bg.png,333333,1DA1F2,FALSE,https://pbs.twimg.com/profile_images/929690957477482496/TquggCQF_normal.jpg,2238362310,FALSE,439,TRUE,FALSE,204,https://abs.twimg.com/images/themes/theme1/bg.png,2354,,FALSE,27/03/2018
27/03/2018 20:46,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CNNMoney', 'name': 'CNNMoney', 'id': 16184358, 'id_str': '16184358', 'indices': [3, 12]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,es,"{'iso_language_code': 'en', 'result_type': 'recent'}",49,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CNNMoney: Dow drops 345 points, reversing an earlier rally. Nasdaq plunges 2.9% on tech sell-off. Nvidia, Facebook tumble. https://t.co?",FALSE,2018,3,27,20,46,9,en,recent,FALSE,8.18E+17,,333333,1DA1F2,FALSE,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,8.18E+17,FALSE,31,TRUE,FALSE,39,,10026,,FALSE,27/03/2018
27/03/2018 20:46,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '9NewsDarwin', 'name': 'Nine News Darwin', 'id': 296639159, 'id_str': '296639159', 'indices': [3, 15]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @9NewsDarwin: ENDURANCE TEST: 
It's been a tough start to race nine for Darwin's Damien Egan and the Nasdaq crew competing in the Clippe?",FALSE,2018,3,27,20,46,0,en,recent,FALSE,7.20E+17,http://abs.twimg.com/images/themes/theme1/bg.png,0,7FDBB6,FALSE,https://pbs.twimg.com/profile_images/719693004949360641/vweVq-L2_normal.jpg,7.20E+17,FALSE,5002,FALSE,FALSE,3679,https://abs.twimg.com/images/themes/theme1/bg.png,328182,"??????A?, & ? knock, Sims are asleep ... https://t.co/TWn8FyH3Oa https://t.co/fZgGBXxuYU https://t.co/DcH1bwPJrq https://t.co/nz7aR06lW4",FALSE,27/03/2018
27/03/2018 20:44,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978734465773178880', 'url': 'https://t.co/X2h2PLHaOj', 'indices': [116, 139]}], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'promanoh', 'name': 'Pablo', 'id': 489656643, 'id_str': '489656643', 'indices': [0, 9]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,es,"{'iso_language_code': 'es', 'result_type': 'recent'}",0,FALSE,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@promanoh No tienen que estar directamente relacionadas. Tesla y Facebook son del Nasdaq y si se da nerviosismo en? https://t.co/X2h2PLHaOj,TRUE,2018,3,27,20,44,15,es,recent,FALSE,7.47E+17,,333333,1DA1F2,FALSE,https://pbs.twimg.com/profile_images/747441928296402944/5NrR_i-e_normal.jpg,7.47E+17,FALSE,92,TRUE,FALSE,3674,,13723,"Visión particular de la bolsa y los mercados financieros. Analizo y propongo estrategias que cada un@ puede usar a su conveniencia.
info@bolsatero.com",FALSE,27/03/2018
27/03/2018 20:43,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978734385917816832', 'url': 'https://t.co/p5uA6VuUS9', 'indices': [121, 144]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",8,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",6,FALSE,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Keep Treating Conservatives Like ""The Enemy"" &amp; Data Breaches Will Be The Least of Your Concerns! RT

Todays Just Re? https://t.co/p5uA6VuUS9",TRUE,2018,3,27,20,43,56,en,recent,FALSE,8.48E+17,http://abs.twimg.com/images/themes/theme1/bg.png,0,1B95E0,FALSE,https://pbs.twimg.com/profile_images/976882997579386881/hKnjGALM_normal.jpg,8.48E+17,FALSE,643,FALSE,FALSE,5483,https://abs.twimg.com/images/themes/theme1/bg.png,8364,"Television/Radio Host, Author, Journalist, Commentator & Patriot #USA https://t.co/XlOpj4S1us Opinions My Own - Enable Notifications https://t.co/0QOnyHfPeW",FALSE,27/03/2018
27/03/2018 20:43,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SCouasnonBFM', 'name': 'Sébastien Couasnon', 'id': 218274158, 'id_str': '218274158', 'indices': [3, 16]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,fr,"{'iso_language_code': 'pt', 'result_type': 'recent'}",17,FALSE,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i?S</a>","RT @SCouasnonBFM: Forte rechute de la Tech US, le Nasdaq perd 3% plombé par Facebook (-5%) Twitter (-11%) Nvidia (-10%) Apple (-3%) ou Tesl?",FALSE,2018,3,27,20,43,26,pt,recent,FALSE,62506572,http://abs.twimg.com/images/themes/theme15/bg.png,333333,0084B4,FALSE,https://pbs.twimg.com/profile_images/3393329155/e8f3a399e00cca0ba34c3c2e0102139a_normal.jpeg,62506572,FALSE,472,FALSE,FALSE,475,https://abs.twimg.com/images/themes/theme15/bg.png,26225,"Entrepreneur & Geek // @starfunfr // Un peu d'insolite, de gaming d'actu... Je donne parfois mon avis aussi. - Je reste insatiable, je reste fou !",FALSE,27/03/2018
27/03/2018 20:42,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978733921792876544', 'url': 'https://t.co/YbSnSwWaN0', 'indices': [117, 140]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,FALSE,9.79E+17,9.79E+17,FALSE,fr,"{'iso_language_code': 'fr', 'result_type': 'recent'}",0,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Pas de second souffle à Wall Street, le DJ cède 1,43%. Les valeurs technologiques du Nasdaq chutent et l'indice lâc? https://t.co/YbSnSwWaN0",TRUE,2018,3,27,20,42,5,fr,recent,FALSE,320152539,http://abs.twimg.com/images/themes/theme1/bg.png,333333,1DA1F2,FALSE,https://pbs.twimg.com/profile_images/739806508117069825/tA1JSqms_normal.jpg,320152539,FALSE,125,TRUE,FALSE,206,https://abs.twimg.com/images/themes/theme1/bg.png,5341,"Après avoir travaillé à l'AFP, pour l'Agefi, Libé, Courrier International, Jeune Afrique?",FALSE,27/03/2018
27/03/2018 20:41,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gzibordi', 'name': 'Giovanni Zibordi', 'id': 17007782, 'id_str': '17007782', 'indices': [3, 12]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,it,"{'iso_language_code': 'it', 'result_type': 'recent'}",10,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @gzibordi: Il Nasdaq sta franando (-4% oggi) perchè i nodi stanno venendo al pettine. 1) sotto inchiesta Facebook, Google e Twitter che?",FALSE,2018,3,27,20,41,56,it,recent,FALSE,111927816,http://abs.twimg.com/images/themes/theme13/bg.gif,333333,93A644,FALSE,https://pbs.twimg.com/profile_images/679589757/birdie_blue_normal.png,111927816,FALSE,81,FALSE,FALSE,16,https://abs.twimg.com/images/themes/theme13/bg.gif,664,,FALSE,27/03/2018
27/03/2018 20:41,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978733803383422976', 'url': 'https://t.co/RUKd8BD3GR', 'indices': [117, 140]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",1,FALSE,9.79E+17,9.79E+17,FALSE,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,FALSE,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Never mind! Yesterday?s explosion was an aberration. Tech stocks - see Facebook and Microsoft - led each major inde? https://t.co/RUKd8BD3GR,TRUE,2018,3,27,20,41,37,en,recent,FALSE,332987583,http://abs.twimg.com/images/themes/theme1/bg.png,333333,1DA1F2,FALSE,https://pbs.twimg.com/profile_images/1435664036/IMG_1983_normal.JPG,332987583,FALSE,144,TRUE,FALSE,41,https://abs.twimg.com/images/themes/theme1/bg.png,542,"Director of Research, Carl M. Hennig, Inc",FALSE,27/03/2018
27/03/2018 20:41,"{'urls': [{'display_url': 'invertia.com/es/-/wall-stre?', 'expanded_url': 'https://www.invertia.com/es/-/wall-street-cierra-con-perdidas-y-el-dow-jones-baja-un-1-43-', 'url': 'https://t.co/Wx7hR4eMFX', 'indices': [92, 115]}], 'hashtags': [], 'symbols': [], 'media': [{'type': 'photo', 'display_url': 'pic.twitter.com/J4FXHZ6B9e', 'id': 978733761935310849, 'expanded_url': 'https://twitter.com/Invertia/status/978733769912995840/photo/1', 'media_url': 'http://pbs.twimg.com/media/DZUpK8HWAAEw_DJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DZUpK8HWAAEw_DJ.jpg', 'url': 'https://t.co/J4FXHZ6B9e', 'id_str': '978733761935310849', 'indices': [116, 139], 'sizes': {'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'large': {'h': 168, 'w': 300, 'resize': 'fit'}, 'small': {'h': 168, 'w': 300, 'resize': 'fit'}, 'medium': {'h': 168, 'w': 300, 'resize': 'fit'}}}], 'user_mentions': []}",0,FALSE,9.79E+17,9.79E+17,FALSE,es,"{'iso_language_code': 'es', 'result_type': 'recent'}",2,FALSE,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FACEBOOK (-5%) golpea de nuevo a Wall Street, con pérdidas del 3% para el Nasdaq al cierre  https://t.co/Wx7hR4eMFX https://t.co/J4FXHZ6B9e",FALSE,2018,3,27,20,41,29,es,recent,FALSE,7556392,http://pbs.twimg.com/profile_background_images/2621566/bck_invertia.jpg,0,E42424,TRUE,https://pbs.twimg.com/profile_images/2345823526/appoeyme3f7pv2vgls39_normal.png,7556392,FALSE,931,FALSE,FALSE,21968,https://pbs.twimg.com/profile_background_images/2621566/bck_invertia.jpg,199714,"Invertia. Pioner@s en informar de economía por Internet. Bolsas, mercados... y la mayor comunidad financiera de España",FALSE,27/03/2018
27/03/2018 20:40,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gzibordi', 'name': 'Giovanni Zibordi', 'id': 17007782, 'id_str': '17007782', 'indices': [3, 12]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,it,"{'iso_language_code': 'it', 'result_type': 'recent'}",10,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gzibordi: Il Nasdaq sta franando (-4% oggi) perchè i nodi stanno venendo al pettine. 1) sotto inchiesta Facebook, Google e Twitter che?",FALSE,2018,3,27,20,40,39,it,recent,FALSE,8.85E+17,,333333,1DA1F2,FALSE,https://pbs.twimg.com/profile_images/886574123048218626/0bAKawyd_normal.jpg,8.85E+17,FALSE,856,TRUE,FALSE,155,,7725,"Mamma, tosco-friulana domiciliata in lombardia, dottore in Scienze Politiche, piva. Resistente.",FALSE,27/03/2018
27/03/2018 20:40,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SCouasnonBFM', 'name': 'Sébastien Couasnon', 'id': 218274158, 'id_str': '218274158', 'indices': [3, 16]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,fr,"{'iso_language_code': 'pt', 'result_type': 'recent'}",17,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SCouasnonBFM: Forte rechute de la Tech US, le Nasdaq perd 3% plombé par Facebook (-5%) Twitter (-11%) Nvidia (-10%) Apple (-3%) ou Tesl?",FALSE,2018,3,27,20,40,24,pt,recent,FALSE,586322351,http://pbs.twimg.com/profile_background_images/378800000182284058/F-X0ndXy.jpeg,333333,0A0303,FALSE,https://pbs.twimg.com/profile_images/560402986954813440/_7h4O7Q__normal.jpeg,586322351,FALSE,300,FALSE,TRUE,4635,https://pbs.twimg.com/profile_background_images/378800000182284058/F-X0ndXy.jpeg,3812,"Journaliste // Podcasteur 
@LesEchos en charge des #startup 
Produit et anime TechOff",FALSE,27/03/2018
27/03/2018 20:39,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gzibordi', 'name': 'Giovanni Zibordi', 'id': 17007782, 'id_str': '17007782', 'indices': [3, 12]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,it,"{'iso_language_code': 'it', 'result_type': 'recent'}",10,FALSE,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @gzibordi: Il Nasdaq sta franando (-4% oggi) perchè i nodi stanno venendo al pettine. 1) sotto inchiesta Facebook, Google e Twitter che?",FALSE,2018,3,27,20,39,57,it,recent,FALSE,1026418206,http://abs.twimg.com/images/themes/theme1/bg.png,333333,1DA1F2,FALSE,https://pbs.twimg.com/profile_images/782613312177524736/-TlHoU5d_normal.jpg,1026418206,FALSE,1870,TRUE,FALSE,1621,https://abs.twimg.com/images/themes/theme1/bg.png,362494,"L'Italia è una Repubblica democratica, fondata sul lavoro.La sovranità appartiene al popolo che la esercita nelle forme e limiti dell Costituzione.",FALSE,27/03/2018
27/03/2018 20:37,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gzibordi', 'name': 'Giovanni Zibordi', 'id': 17007782, 'id_str': '17007782', 'indices': [3, 12]}]}",0,FALSE,9.79E+17,9.79E+17,FALSE,it,"{'iso_language_code': 'it', 'result_type': 'recent'}",10,FALSE,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @gzibordi: Il Nasdaq sta franando (-4% oggi) perchè i nodi stanno venendo al pettine. 1) sotto inchiesta Facebook, Google e Twitter che?",FALSE,2018,3,27,20,37,33,it,recent,FALSE,1217992189,http://abs.twimg.com/images/themes/theme1/bg.png,333333,1DA1F2,FALSE,https://pbs.twimg.com/profile_images/3306011446/a63b10ca08a5e364f83ba150079b6ab0_normal.jpeg,1217992189,FALSE,398,TRUE,FALSE,184,https://abs.twimg.com/images/themes/theme1/bg.png,7239,....incazzata nera!,FALSE,27/03/2018
27/03/2018 20:36,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/978732444206747651', 'url': 'https://t.co/0xX9uuBohF', 'indices': [117, 140]}], 'hashtags': [{'indices': [0, 9], 'text': 'Facebook'}, {'indices': [61, 67], 'text': 'Tesla'}, {'indices': [107, 112], 'text': 'TWTR'}], 'symbols': [], 'user_mentions': []}",5,FALSE,9.79E+17,9.79E+17,FALSE,tr,"{'iso_language_code': 'tr', 'result_type': 'recent'}",0,FALSE,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Facebook 150$ dolar seviyesini bugün itibariyle test etti.  #Tesla 25 dolar kay?pla (8,22%) günü kapatt?. #TWTR %1? https://t.co/0xX9uuBohF",TRUE,2018,3,27,20,36,13,tr,recent,FALSE,9.57E+17,http://abs.twimg.com/images/themes/theme1/bg.png,0,981CEB,FALSE,https://pbs.twimg.com/profile_images/970376692828172290/LEOWB-iv_normal.jpg,9.57E+17,FALSE,117,FALSE,FALSE,1133,https://abs.twimg.com/images/themes/theme1/bg.png,511,"Yurtiçi ve Yurtd??? Borsalar ve Coin Borsas? (PAYLA?IMLARIM YATIRIM TAVS?YES? DE??LD?R)
End. Mühendisi
Müziksever?Galatasaray??",FALSE,27/03/2018
